subject_version_code,main_competence_name,specific_competence_name,learning_activity_name,sla_name,sla_periods,sla_method,sla_leading,sla_assessment_criteria,sla_teaching_aids,sla_references,sla_notes_intro,sla_notes_details,sla_notes_illustrations,sla_notes_daily_life,sla_exercise,sla_diagram_type
2023-JSS014-DRS IV,Comprehend oral and written information,Read appropriately a variety of simple texts,Read grade-level simple texts of different natures fluently,Reading 'Kidoti comes late from school' fluently,3,Reading comprehension and gap filling,Kuwaongoza Wanafunzi,A pupil reads the story and dialogue fluently without hesitation and correctly answers at least four comprehension questions.,Text: Kidoti comes late from school,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson uses the story of Kidoti, a Standard Four pupil at Ipole Primary School, who comes home late one Wednesday after a practical gardening session, and her conversation with her worried mother.","Pupils practise fluent reading across both narrative sentences and a mother-daughter dialogue within the same passage, adjusting their pace naturally between the two styles of text.","From the passage: 'We prepared the soil, planted the seeds and watered them.' 'I wish you become a floriculturist in the future!'",Fluent reading helps a pupil quickly and clearly explain to a parent why they were delayed after school.,"Why did Kidoti come home late?::The teacher took them to a practical session that finished late.||What did Kidoti's class do during the practical session?::They prepared the soil, planted seeds and watered them.||What did Kidoti's mother wish for her?::That she becomes a floriculturist in future.||What did Kidoti still have to do before bed?::Her homework.",
2023-JSS014-DRS IV,Comprehend oral and written information,Read appropriately a variety of simple texts,Read grade-level simple texts of different natures fluently,Reading fluently to find specific information about Serengeti National Park,3,Guided comprehension,Kuwaongoza Wanafunzi,"A pupil reads the passage fluently and correctly locates at least three specific facts (name, number of lions, year established).",Text: Reading for specific information (Activity 7.2a),"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson continues the classroom dialogue, this time teaching that reading for specific information means searching quickly for a particular fact, name, date or number rather than reading everything closely.","The teacher's example passage gives specific facts pupils must locate fluently in a single reading: 'Serengeti National Park is famous for its wildlife. It has over 4,000 lions and it was established in 1951.'","After one fluent reading, pupils answer 'It's Serengeti National Park,' '4,000 lions,' and 'In 1951,' exactly as the pupils did in the book's dialogue.","This skill helps a pupil quickly find a specific detail, such as a departure time, on a real notice or timetable.","What is 'reading for specific information'?::Reading to find a particular fact or small detail, not the general idea.||What is the name of the park in the teacher's example?::Serengeti National Park.||How many lions does the passage say live in the park?::Over 4,000 lions.||In what year was the park established, according to the passage?::1951.",
2023-JSS014-DRS IV,Comprehend oral and written information,Read appropriately a variety of simple texts,Read grade-level simple texts of different natures fluently,Reading 'Mrs Babu gets an accident' fluently,3,Reading comprehension and gap filling,Kuwaongoza Wanafunzi,A pupil reads the narrative and hospital dialogue fluently and correctly answers at least four comprehension questions.,Text: Mrs Babu gets an accident,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson uses the narrative and dialogue about Mrs Babu, who cuts her leg on a broken bottle near a petrol station and is treated by a doctor.","Pupils read smoothly through both the narrative opening and the doctor-patient dialogue, practising a natural pace and correct pausing at the punctuation marks in the text.",From the passage: 'She stepped on a broken bottle and her leg got badly cut.' 'We will give you some pain killers... Ten thousand shillings only. Pay at the cashier's counter.',Fluent reading of this kind helps a pupil follow instructions given by a doctor or nurse during a real hospital visit.,"Why did Mrs Babu's leg get cut?::She stepped on a broken bottle.||What did the doctor say he would call for Mrs Babu?::A nurse, to clean the cut and do the dressing.||What did the doctor give Mrs Babu for the pain?::Pain killers.||How much did Mrs Babu have to pay?::Ten thousand shillings.",
2023-JSS014-DRS IV,Comprehend oral and written information,Read appropriately a variety of simple texts,Read grade-level simple texts of different natures fluently,Reading fluently and completing vocabulary about David's accident,3,Reading comprehension and gap filling,Kuwaongoza Wanafunzi,A pupil fluently reads 'A phone call to Mrs Nyoni' and correctly fills in at least four blanks using the word box in Activity 7.2(e).,Text: A phone call to Mrs Nyoni|Word box from Activity 7.2(e),"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson continues the story of David's football injury and hospital treatment, ending with pupils choosing words such as stretcher, X-ray, ward and discharged to complete related sentences fluently.","Reading the full narrative fluently, from the market to the hospital's X-ray room, helps pupils see how each word from the word box fits the story's sequence of events.","From the passage: 'He had a fracture. The nurse wrapped around the fractured area with a Plaster of Paris (POP).' 'After a few weeks, the POP was removed from the injured part.'",This fluent reading skill helps a pupil read and understand a real hospital discharge note or instructions given to a family member.,"What does the word 'discharge' mean in the hospital context?::To be allowed to leave the hospital after getting better.||What is POP used for, according to the story?::To wrap and support a fractured area of the body.||What equipment moves patients from place to place in the hospital?::A stretcher.||Which room did the nurse take David to for further examination?::The X-ray room.",
2023-JSS014-DRS IV,Communicate effectively in different contexts,Demonstrate knowledge of the basic features of spoken language,"Pronounce words with similar sounds (e.g., see/sea, by/bye/buy, right/write)",Pronouncing pairs of words with similar sounds,4,Direct/explicit instruction,Kuwaongoza Wanafunzi,"A pupil correctly pronounces at least four pairs of similar-sounding words from Activity 8.1(a), such as see/sea and right/write.",Word pair cards from Activity 8.1(a)|Chalkboard,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson introduces pairs of English words that sound similar but are spelt differently and carry different meanings, as listed in the table in Activity 8.1(a).","Pupils listen carefully and pronounce each word in a pair distinctly, since a small difference in sound, such as between right and write, changes the word's spelling and meaning entirely.","Word pairs practised include see/sea, by/bye/buy, meet/meat, right/write and son/sun.",Correct pronunciation of similar-sounding words helps a pupil avoid confusion when speaking to visitors or teachers in English.,Name a word that sounds the same as 'see'.::Sea.||Name a word that sounds the same as 'write'.::Right.||Name two words that sound like 'buy'.::Bye and by.||What is the difference between 'meet' and 'meat'?::'Meet' means to come together with someone; 'meat' is food.,
2023-JSS014-DRS IV,Communicate effectively in different contexts,Demonstrate knowledge of the basic features of spoken language,"Pronounce words with similar sounds (e.g., see/sea, by/bye/buy, right/write)",Understanding meanings of similar-sounding words through Hamisi and Sophia's discussion,4,Reading comprehension and gap filling,Kuwaongoza Wanafunzi,A pupil correctly explains the meaning of at least four pairs of bold similar-sounding words from the Hamisi and Sophia passage.,Text: Hamisi and Sophia discuss tricky English words,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson uses a passage in which Hamisi and Sophia discuss how confusing English can be because some words sound the same but mean different things, such as see/sea, buy/bye, meet/meat, right/write and son/sun.","The passage explains that 'see' is about vision while 'sea' is a large body of water, 'buy' means to get something while 'bye' is a way to say farewell, and 'meet' is about coming together while 'meat' is food.","From the passage: 'Sophia mentioned see and sea, explaining that one is about vision and the other is a large body of water.' 'They also talked about son and sun, where one is a child and the other is the star.'",Knowing these meanings helps a pupil understand exactly what a speaker means by a similar-sounding word during a real conversation.,"What does 'see' mean, according to the passage?::To use your eyes to look at something (vision).||What does 'sea' mean, according to the passage?::A large body of water.||What is the difference between 'son' and 'sun'?::'Son' is a child; 'sun' is the star in the sky.||What does 'write' mean, according to the passage?::To use a pen to put words on paper.",
2023-JSS014-DRS IV,Communicate effectively in different contexts,Demonstrate knowledge of the basic features of spoken language,"Pronounce words with similar sounds (e.g., see/sea, by/bye/buy, right/write)",Pronouncing sentences containing similar-sounding words,4,Direct/explicit instruction,Kuwaongoza Wanafunzi,"A pupil correctly reads aloud at least four of the five practice sentences from Activity 8.1(c), pronouncing each similar-sounding word pair distinctly.",Sentence cards from Activity 8.1(c),"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson practises pronouncing full sentences that contain two similar-sounding words together, such as 'You should tell the shopkeeper bye after you buy what you want.'","Pupils identify and clearly pronounce the two similar-sounding words in each sentence, paying attention to the small sound differences that separate words like write and right.",From the book: 'You will see the sea when you visit to Dar es Salaam.' 'Write with your right hand.' 'My son baths the sun in the morning.',"Pronouncing these words clearly helps a pupil avoid being misunderstood, for example when telling someone to write versus stating a direction is right.",Which two similar-sounding words appear in 'Write with your right hand'?::Write and right.||Which two similar-sounding words appear in 'My son baths the sun in the morning'?::Son and sun.||Which two similar-sounding words appear in 'We meet to eat meat on Sundays'?::Meet and meat.||Which two similar-sounding words appear in 'You should tell the shopkeeper bye after you buy what you want'?::Bye and buy.,
2023-JSS014-DRS IV,Communicate effectively in different contexts,Demonstrate knowledge of the basic features of spoken language,Convey simple ideas using words with similar sounds,Completing sentences with the correct similar-sounding word,4,Reading comprehension and gap filling,Kuwaongoza Wanafunzi,A pupil correctly chooses and writes the right word to complete at least four of the five sentences in Activity 8.2(a).,Sentence cards with bracketed word choices from Activity 8.2(a),"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson practises conveying the correct meaning in a sentence by choosing between two similar-sounding words given in brackets, such as sun/son and week/weak.","Pupils must think about the meaning of the whole sentence to decide which of the two similar-sounding words fits, for example choosing 'son' for a person and 'sun' for the star.",Correct completions from the book: 'His son looked at the sun.' 'Give us some sugar.' 'He is too weak to walk.',Choosing the correct similar-sounding word helps a pupil write clear notes or messages that are not misunderstood.,"Complete: 'His ___ looked at the ___.' (sun, son)::His son looked at the sun.||Complete: 'Give us ___ sugar.' (sum, some)::Give us some sugar.||Complete: 'He is too ___ to walk.' (week, weak)::He is too weak to walk.||Complete: 'His grandfather ___ people.' (heels, heals)::His grandfather heals people.",
2023-JSS014-DRS IV,Communicate effectively in different contexts,Demonstrate knowledge of the basic features of spoken language,Convey simple ideas using words with similar sounds,Conveying meaning in tricky sentences with similar-sounding words,4,Discussion,Kuwaongoza Wanafunzi,A pupil correctly explains the meaning of at least four of the five tricky sentences in Activity 8.2(b).,Sentence cards from Activity 8.2(b),"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson explores playful English sentences that use similar-sounding words together to convey a full, sometimes humorous, idea, such as 'Pears are not sold in pairs.'",Pupils discuss each sentence to identify the two similar-sounding words it contains and explain what the sentence actually means once both words are understood correctly.,From the book: 'I do not know whether the weather is good today.' 'A bear can bear babies.' 'No body sells dry cells.',"Understanding such sentences helps a pupil enjoy and correctly interpret wordplay they may hear in songs, jokes or conversations.",What does 'Pears are not sold in pairs' mean?::The fruit pears are not sold in sets of two (pairs).||What two similar-sounding words are in 'I do not know whether the weather is good today'?::Whether and weather.||What does 'A bear can bear babies' mean?::A bear (the animal) can give birth to (bear) babies.||What two similar-sounding words are in 'No body sells dry cells'?::Nobody and dry cells (no body / dry cells).,
2023-JSS014-DRS IV,Communicate effectively in different contexts,Demonstrate knowledge of the basic features of spoken language,Convey simple ideas using words with similar sounds,Creating original sentences conveying ideas with similar-sounding words,3,Independent writing exercise,Kuwaongoza Wanafunzi,A pupil writes at least three original sentences that correctly use a pair of similar-sounding words to convey a clear idea.,Word pair list from Activities 8.1 and 8.2|Exercise books,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson asks pupils to apply what they have learnt about similar-sounding words by writing their own new sentences, similar in style to 'Write with your right hand' or 'His son looked at the sun.'","Each sentence a pupil writes should clearly show the different meanings of the two similar-sounding words used, demonstrating that they understand rather than confuse the pair.",Model sentences from the unit include 'My son baths the sun in the morning' and 'We meet to eat meat on Sundays.',This skill helps a pupil write clear diary entries or messages at home without mixing up similar-sounding words.,Write a sentence using both 'write' and 'right'.::I write with my right hand.||Write a sentence using both 'see' and 'sea'.::I can see the sea from the hill.||Write a sentence using both 'meet' and 'meat'.::We meet at noon to eat meat.,
2023-JSS014-DRS IV,Communicate effectively in different contexts,Demonstrate knowledge of the basic features of spoken language,Use words with opposite meanings in spoken contexts,Reading aloud pairs of words with opposite meanings,4,Direct/explicit instruction,Kuwaongoza Wanafunzi,A pupil correctly pronounces and states the meaning of at least six opposite word pairs from Activity 8.3(a).,Word pair cards from Activity 8.3(a),"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson introduces pairs of words with opposite meanings listed in the pupil's book, including fat/thin, tall/short, come/go, black/white and cold/hot.","Pupils read each pair aloud and explain how the two words describe completely opposite qualities or actions, building vocabulary for describing people, objects and actions.","Further pairs from the book include large/small, difficult/simple, sweet/bitter, rich/poor, long/short and heavy/light.","Knowing opposite words helps a pupil describe things clearly at home, such as saying a bag is heavy rather than light.",What is the opposite of 'fat'?::Thin.||What is the opposite of 'tall'?::Short.||What is the opposite of 'sweet'?::Bitter.||What is the opposite of 'rich'?::Poor.,
2023-JSS014-DRS IV,Communicate effectively in different contexts,Demonstrate knowledge of the basic features of spoken language,Use words with opposite meanings in spoken contexts,Writing the opposite of given words,4,Independent writing exercise,Kuwaongoza Wanafunzi,A pupil correctly writes the opposite of at least five of the seven words listed in Activity 8.3(c).,Word table from Activity 8.3(c)|Exercise books,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson practises writing the correct opposite for each word in a table, including fat, small, fast, white, bitter, hot and heavy.",Pupils recall the matching opposite word learnt in Activity 8.3(a) and write it accurately next to each given word in the table.,"Correct answers include: fat -> thin, small -> large, fast -> slow, white -> black, bitter -> sweet, hot -> cold, heavy -> light.","This skill helps a pupil accurately compare or describe two things, such as saying one bag is heavy and another is light.",What is the opposite of 'small'?::Large.||What is the opposite of 'fast'?::Slow.||What is the opposite of 'white'?::Black.||What is the opposite of 'heavy'?::Light.,
2023-JSS014-DRS IV,Communicate effectively in different contexts,Demonstrate knowledge of the basic features of spoken language,Use words with opposite meanings in spoken contexts,Using opposite words to describe pictures,4,Discussion,Kuwaongoza Wanafunzi,A pupil correctly uses at least four opposite word pairs to describe the objects or people shown in the pictures from Activity 8.3(b).,Picture cards from Activity 8.3(b),"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson has pupils study pictures illustrating pairs of opposites and describe what they see using the correct opposite words, such as pointing out a tall person next to a short person.","Pupils practise forming a full sentence for each picture that uses one word from an opposite pair correctly, for example describing a fast car next to a slow bicycle in the same picture.","Pupils model their sentences on the pairs practised earlier, such as tall/short, fast/slow and open/close, applying them directly to what is shown in each picture.","Using opposite words correctly helps a pupil give clear comparisons and descriptions in everyday conversation, such as comparing prices as cheap or expensive.","Describe a picture showing a tall man and a short boy using an opposite pair.::The man is tall, but the boy is short.||Describe a picture showing an open door and a closed door.::One door is open, and the other door is closed.||Describe a picture showing a fast car and a slow bicycle.::The car is fast, but the bicycle is slow.||Why is it useful to describe pictures using opposite words?::It makes the comparison between the two things clear.",
2023-JSS014-DRS IV,Communicate effectively in different contexts,Produce short written messages using appropriate grammar and vocabulary,Identify the form and content of wishes and messages,Identifying the purpose and form of best wishes through Pendo's lesson,3,Discussion,Kuwaongoza Wanafunzi,A pupil correctly names at least three types of wishes mentioned in Activity 9.1 and explains the purpose of a wish.,Text: Pendo learns to write wishes|Chalkboard,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson uses the story of Pendo, a young girl who learns from her teacher Mr Mussa about writing heartfelt wishes for different occasions.","As Mr Mussa explains, 'wishes are special words that make people feel happy, loved, and cared for,' and the three types covered are Birthday Wishes, Best Wishes for Exams, and Get Well Soon Wishes.","From the story: 'When writing a wish, always think about how you want the other person to feel. Be kind, use encouraging words, and try to make them smile.'","Understanding the purpose of a wish helps a pupil choose kind, encouraging words when comforting a sick relative or congratulating a friend.","Name the three types of wishes Mr Mussa taught.::Birthday Wishes, Best Wishes for Exams and Get Well Soon Wishes.||According to Mr Mussa, how should wishes make people feel?::Happy, loved and cared for.||What advice does Mr Mussa give about the words used in a wish?::Be kind, use encouraging words, and try to make the person smile.||How did Pendo feel after the lesson?::Excited to write wishes to brighten someone's day.",
2023-JSS014-DRS IV,Communicate effectively in different contexts,Produce short written messages using appropriate grammar and vocabulary,Identify the form and content of wishes and messages,Identifying the form and content of a birthday wish,3,Guided comprehension,Kuwaongoza Wanafunzi,"A pupil correctly identifies the three parts of a birthday wish card (greeting, message, sign-off) from the example cards in Activity 9.2.",Sample birthday wish cards from Activity 9.2(a) and (b),"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson studies two example birthday wish cards, one from Mbuke and one from Chakupewa to Betty, to identify their form and content.","Each card begins with 'Dear...', contains a short message wishing the person well and mentioning the occasion, such as 'As you turn 9 today, I wish you every success in life,' and ends with the sender's name.","From the card: 'Dear Betty, As you turn 9 today, I wish you every success in life. Happy birthday, Betty! Chakupewa'",Recognising this form helps a pupil correctly write or read a real birthday card given to them or a family member.,What word does a birthday wish card start with?::Dear (followed by the person's name).||What does Chakupewa's card mention about Betty?::That she is turning 9.||What comes at the very end of the birthday card?::The sender's name (a sign-off).||What phrase is repeated in both example cards?::Happy birthday.,
2023-JSS014-DRS IV,Communicate effectively in different contexts,Produce short written messages using appropriate grammar and vocabulary,Identify the form and content of wishes and messages,"Identifying the form and content of congratulatory, anniversary and appreciation messages",4,Guided comprehension,Kuwaongoza Wanafunzi,"A pupil correctly identifies the greeting, main message and sign-off in at least three of the sample messages from Activities 9.3, 9.4 and 9.5.","Sample messages from Activities 9.3(a), 9.4(a) and 9.5(a)","TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson compares three further sample messages: Doris's congratulatory message to her father, Anthony's wedding anniversary message to his parents, and Nangi's appreciation message to teacher Mkulia.","Each message follows the same basic form, a greeting naming the person, a message stating the occasion and a kind wish, and a sign-off, but the content changes to match the purpose, whether congratulating a promotion, an anniversary, or thanking a teacher.",From the messages: 'I know you have been promoted to a senior position at work. Congratulations!' 'Next week is your tenth wedding anniversary... May you live long enough to see your grandchildren.' 'You guided us very well while in Standard Four... Thank you and God bless you.',Recognising these forms helps a pupil identify what kind of message they have received and understand its purpose.,"What occasion is Doris's message about?::Her father's promotion at work.||What occasion is Anthony's message about?::His parents' tenth wedding anniversary.||Who wrote the appreciation message, and to whom?::Nangi wrote it to teacher Mkulia.||What three parts does every one of these messages contain?::A greeting, a message about the occasion, and a sign-off (the sender's name).",
2023-JSS014-DRS IV,Communicate effectively in different contexts,Produce short written messages using appropriate grammar and vocabulary,"Write wishes and messages to parents, teachers and friends",Writing a birthday wish card,3,Independent writing exercise,Kuwaongoza Wanafunzi,"A pupil writes a complete birthday wish card with a greeting, a genuine wish and their name, similar to Activity 9.2(c).",Blank card template from Activity 9.2(c)|Coloured pens,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson has pupils complete a blank birthday card by choosing a person's name, writing a wish for their birthday, and signing their own name.","Following the models by Mbuke and Chakupewa, pupils' wishes should mention the birthday and include a kind, encouraging statement.","Pupils model their card on 'Dear Betty, As you turn 9 today, I wish you every success in life. Happy birthday, Betty!'","This skill lets a pupil write a real birthday card for a friend, sibling or classmate.","What should you write immediately after 'Dear...' in a birthday card?::The name of the person you are writing to.||What kind of statement should the birthday message include?::A kind, encouraging wish, e.g. wishing them success or happiness.||What should you write at the end of the card?::Your own name.||Write a short birthday wish for a friend named Amina.::Dear Amina, Happy birthday! I wish you a wonderful year ahead.",
2023-JSS014-DRS IV,Communicate effectively in different contexts,Produce short written messages using appropriate grammar and vocabulary,"Write wishes and messages to parents, teachers and friends",Writing a congratulatory message,2,Independent writing exercise,Kuwaongoza Wanafunzi,"A pupil writes a complete congratulatory message with a greeting, the achievement congratulated, and their name, similar to Activity 9.3(b).",Blank template from Activity 9.3(b),"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson has pupils complete a congratulatory message to someone, modelled on Doris's message congratulating her father on his promotion.","The message should name the achievement being congratulated and include an encouraging wish for the future, following the pattern 'Congratulations! I hope you will...'",Pupils model their message on 'I know you have been promoted to a senior position at work. Congratulations! I hope you will enjoy more promotions in the future.',"This skill helps a pupil congratulate a classmate or family member on a real achievement, such as passing an exam.","What word must a congratulatory message include?::Congratulations.||What should follow the word 'Congratulations' in the message?::A hopeful wish for the future.||Write a short congratulatory message for a friend who passed an exam.::Dear friend, Congratulations on passing your exam! I hope you keep doing well.",
2023-JSS014-DRS IV,Communicate effectively in different contexts,Produce short written messages using appropriate grammar and vocabulary,"Write wishes and messages to parents, teachers and friends",Writing a wedding anniversary message,3,Independent writing exercise,Kuwaongoza Wanafunzi,"A pupil writes a wedding anniversary message that includes a warm greeting, mention of the anniversary, a personal touch and a kind closing, per Activity 9.4(b) and (c).",Blank template from Activity 9.4(b)|Sample message from Activity 9.4(a),"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson has pupils write a wedding anniversary message, such as one imagined for an aunt and uncle celebrating their 10th anniversary.","The book instructs that the message should include a warm greeting, a mention of the anniversary, a personal touch such as an admired quality or memory, and a kind closing.",Pupils model their message on 'Your love has been an inspiration to us. I wish you the best in the years to come. May you live long enough to see your grandchildren.',This skill helps a pupil write a genuine anniversary message for their own parents or relatives.,"Name the four things Activity 9.4(c) says an anniversary message should include.::A warm greeting, a mention of the anniversary, a personal touch, and a kind closing.||What personal touch could a pupil add about their aunt and uncle?::Something they admire about the couple or a special memory with them.||Write a short closing line for an anniversary message.::Wishing you many more happy years together.",
2023-JSS014-DRS IV,Communicate effectively in different contexts,Produce short written messages using appropriate grammar and vocabulary,"Write wishes and messages to parents, teachers and friends",Writing appreciation messages for different scenarios,2,Independent writing exercise,Kuwaongoza Wanafunzi,A pupil writes at least two appropriate wish or appreciation messages for the scenarios given in Activity 9.5(c).,Scenario cards from Activity 9.5(c)|Blank template from Activity 9.5(b),"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson has pupils write short messages for four scenarios: a friend's birthday, a cousin's upcoming exam, an unwell neighbour, and a classmate who won a sports competition.","Each message must match its scenario, for example using encouraging words for the exam and a caring, get-well tone for the sick neighbour, following the model appreciation message to teacher Mkulia.",Pupils model their tone on 'Your love for us and your commitment for work will always be remembered. Thank you and God bless you.',This skill helps a pupil write a real get-well or congratulatory note to someone they know.,"Write a short message for a neighbour who is feeling unwell.::Dear neighbour, I heard you are unwell. I hope you feel better soon. Take care!||Write a short message for a classmate who won a sports competition.::Dear friend, Congratulations on winning the sports competition! Well done.||Name the four scenarios given in Activity 9.5(c).::A friend's birthday, a cousin's exam, an unwell neighbour, and a classmate's sports win.",
2023-JSS014-DRS IV,Communicate effectively in different contexts,Produce short written messages using appropriate grammar and vocabulary,Prepare a schedule of daily routines,Identifying daily activities and completing a routine schedule,3,Guided comprehension,Kuwaongoza Wanafunzi,A pupil correctly completes at least four missing entries in the daily routine schedule table from Activity 10.1(b).,Picture cards of daily activities|Schedule table from Activity 10.1(b),"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson has pupils study pictures of everyday activities such as bathing, eating and going to school, then answer questions about which activities happen first, last, in the morning and in the afternoon.","Pupils use the order suggested by the pictures to fill in the missing time or activity entries in the schedule table, understanding that a schedule pairs a specific time with a specific activity.","The table gives 'bathing' with a missing time and asks pupils to supply the activities for times such as 6:20 a.m. and 5:45 a.m., and to state the time for 'going to school'.",Preparing a simple schedule like this helps a pupil plan and remember their own morning routine.,"What two things does every row of a schedule table need?::A time and an activity.||Which activity from the table is given at 5:45 a.m. or nearby, based on picture order?::An early activity such as waking up or bathing (any activity that fits before 6:20 a.m.).||What is the last activity listed in the schedule table?::Going back home from school.||Why is 'going to school' placed after the morning activities in the table?::Because it happens after waking up, bathing and other morning routines.",
2023-JSS014-DRS IV,Communicate effectively in different contexts,Produce short written messages using appropriate grammar and vocabulary,Prepare a schedule of daily routines,Preparing Olewado's morning routine schedule,4,Reading comprehension and gap filling,Kuwaongoza Wanafunzi,A pupil correctly prepares a time-ordered schedule of at least five of Olewado's morning activities based on the passage.,Text: Early morning routine|Schedule template,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson uses a passage describing Olewado's morning routine from waking at 5:30 a.m. through cooking tea, breakfast, greeting parents, bathing, prayers, dressing and walking to school.","Pupils read the passage carefully to extract each activity and its exact time, then arrange them in order to build a clear schedule, as instructed in Activity 10.2(c).","From the passage: 'I wake up at 5:30 am. At 5:40 a.m., I cook my tea. At 6:00 a.m., I take my breakfast... At 6:15 a.m., we all gather in the sitting room to say prayers.'",Making a written schedule like Olewado's helps a pupil manage their own time better each morning.,At what time does Olewado wake up?::5:30 a.m.||At what time does Olewado cook tea?::5:40 a.m.||At what time do Olewado's family say prayers?::6:15 a.m.||How long do Olewado and her brother walk to school?::About 30 minutes.,
2023-JSS014-DRS IV,Communicate effectively in different contexts,Produce short written messages using appropriate grammar and vocabulary,Prepare a schedule of daily routines,Arranging Malea's and Omari's routines in time order,3,Reading comprehension and gap filling,Kuwaongoza Wanafunzi,A pupil correctly fills in at least four blanks about Malea's Saturday routine and correctly rearranges Omari's six routine sentences into time order.,Text: My Saturday routine|Sentence strips from Activity 10.2(f),"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM",This lesson uses a passage about Malea's Saturday household chores and a set of six jumbled sentences about Omari's morning routine that must be rearranged by time.,"Pupils practise identifying times stated in a passage, such as washing school uniform 'From 9:00 a.m. to 11:00 a.m.', and reordering Omari's sentences from waking at 6:00 a.m. through to having breakfast at 7:20 a.m.","From the texts: 'Malea wakes up at 6.30 a.m.' 'Omari wakes up at 6:00 a.m. ... At 6:30 a.m., he takes bath ... He takes his breakfast at 7:20 a.m.'",Arranging activities correctly in time order helps a pupil build a realistic personal schedule for weekends.,"At what time does Malea wake up on Saturday?::6.30 a.m.||Between what times does Malea wash her school uniform?::From 9:00 a.m. to 11:00 a.m.||What is the first thing Omari does in his routine, in correct time order?::He wakes up at 6:00 a.m.||What does Omari do at 7:20 a.m.?::He takes his breakfast.",
2023-JSS014-DRS IV,Communicate effectively in different contexts,Demonstrate basic skills in creative writing,"Write simple sentences using visual/audiovisual stimuli (e.g., pictures, charts, diagrams)",Writing sentences about the school bus picture,4,Guided comprehension,Kuwaongoza Wanafunzi,"A pupil correctly writes at least four descriptive sentences answering the picture questions in Activity 11.1(a), using the given opening sentence.",Picture of children going to school|Opening sentence card,"TET(2023), ENGLISH, PUPIL'S BOOK, STANDARD FOUR, TET, DAR ES SALAAM","This lesson has pupils study a picture of children hurrying to catch a school bus and answer questions about what they see, then use their answers to build a composition.","Pupils are given the opening sentence 'Early one morning, two excited children hurried along with their mother to the bus stand, to catch the big yellow school bus,' and must continue the composition using details from the picture, such as the size of the bus and who is inside it.","Guiding questions from the book include 'What are the children doing?', 'What is the size of the bus?' and 'Who is standing behind the children?'","Describing a picture in sentences helps a pupil explain in writing what happened during an event they witnessed, such as a school trip.","What is the given opening sentence for this composition?::Early one morning, two excited children hurried along with their mother to the bus stand, to catch the big yellow school bus.||What colour is the bus in the picture?::Yellow.||Name one question from Activity 11.1(a) used to build the composition.::Any of: What are the children doing? / What is the size of the bus? / Who is standing behind the children? (etc.)||Why is it useful to answer picture questions before writing a composition?::The answers give the details needed to build full, descriptive sentences.",
